__OBJECTID,4. FACILITY NAME,8. ST,7. COUNTY,12. LATITUDE,13. LONGITUDE,20. INDUSTRY SECTOR,RISK SCORE,x,y
202,PARKER HANNIFIN CORP,AL,MADISON,34.681399,-86.60694,Fabricated Metals,25,-86.606940000327,34.6813989970484
203,COVENANT STEEL WAREHOUSE,AL,HOUSTON,31.27145,-85.38703,Fabricated Metals,25,-85.3870300004494,31.2714500144977
204,HART & COOLEY INC,AL,MADISON,34.77928,-86.53661,Fabricated Metals,25,-86.536609998418,34.7792800337502
205,STEELFAB INC IN  ALABAMA,AL,RANDOLPH,33.128269,-85.350305,Fabricated Metals,25,-85.3503049851725,33.1282689979862
206,M&B METAL PRODUCTS CO INC,AL,JEFFERSON,33.53894,-86.53131,Fabricated Metals,25,-86.5313100280732,33.5389400137713
207,REMINGTON ARMS CO LLC,AL,MADISON,34.64027,-86.75597,Fabricated Metals,25,-86.7559699669733,34.6402700183834
208,FORD METER BOX CO INC,AL,ST CLAIR,33.60203,-86.25789,Fabricated Metals,25,-86.2578899847088,33.6020299932751
209,NEO INDUSTRIES ALABAMA LLC,AL,MORGAN,34.64437,-87.07555,Fabricated Metals,25,-87.0755500310437,34.6443700221187
210,AZZ GALVANIZING SERVICES-MOBILE,AL,MOBILE,31.05855,-88.22547,Fabricated Metals,25,-88.2254700413474,31.0585499835741
211,METALPLATE GALVANIZING LP,AL,JEFFERSON,33.540228,-86.783266,Fabricated Metals,25,-86.7832659955335,33.5402280129315
212,QSI,AL,HOUSTON,31.22148,-85.35672,Fabricated Metals,25,-85.3567200342794,31.2214799626451
213,CONSOLIDATED PIPE & SUPPLY CO INC,AL,JEFFERSON,33.33955,-87.00409,Fabricated Metals,25,-87.0040900383388,33.3395499882129
214,AMERICAN BUILDINGS COMPANY-EUFAULA,AL,BARBOUR,31.85706,-85.149364,Fabricated Metals,25,-85.1493639833713,31.8570599900816
215,AUTOMATIC SCREW MACHINE PRODUCT CO,AL,MORGAN,34.59734,-86.9852,Fabricated Metals,25,-86.9851999950497,34.5973400320273
216,RELIANCE WORLDWIDE CORP,AL,CULLMAN,34.13136,-86.85145,Fabricated Metals,25,-86.8514500120602,34.13135998131
217,DUNBARTON CORP REDIFRAME DIV,AL,HOUSTON,31.27516,-85.40487,Fabricated Metals,25,-85.4048700030028,31.2751599795579
218,JCG FOODS OF ALABAMA LLC,AL,DEKALB,34.294488,-85.881696,Food,25,-85.8816960253081,34.2944880233225
219,BIG HEART PET BRANDS INC,AL,MORGAN,34.60577,-86.96923,Food,25,-86.9692300154233,34.6057700359014
220,WAYNE FARMS LLC - DECATUR WEST FURTHER PROCESSING PLANT,AL,MORGAN,34.612621,-87.043328,Food,25,-87.0433280007915,34.6126209649562
221,KOCH FOODS OF ALABAMA,AL,MONTGOMERY,32.33095,-86.35445,Food,25,-86.3544499844304,32.3309500112125
222,BLUE BELL- SYLACAUGA PLANT,AL,TALLADEGA,33.174622,-86.252828,Food,25,-86.2528279780828,33.1746220236001
223,MAYFIELD DAIRY FARMS,AL,JEFFERSON,33.459554,-86.837215,Food,25,-86.8372150385735,33.4595539706138
224,"KOCH FOODS OF ALABAMA,HOPE HULL FEED MILL",AL,MONTGOMERY,32.19682,-86.43122,Food,25,-86.4312200086112,32.1968200017739
225,WAYNE FARMS LLC - ENTERPRISE FRESH PLANT,AL,COFFEE,31.500857,-85.903705,Food,25,-85.9037050192636,31.5008570034065
226,PILGRIM'S PRIDE GUNTERSVILLE FEED MILL,AL,MARSHALL,34.346884,-86.289262,Food,25,-86.2892620290392,34.3468839832307
227,TYSON CHICKEN INC - ALBERTVILLE FEED MILL,AL,MARSHALL,34.287211,-86.217589,Food,25,-86.2175889559489,34.2872109723376
228,CARGILL INC,AL,MARSHALL,34.347647,-86.287392,Food,25,-86.2873920061122,34.34764702245
229,DEAN DAIRY HOLDINGS LLC DBA BARBER DAIRY,AL,JEFFERSON,33.458819,-86.838887,Food,25,-86.8388869829803,33.4588189895374
230,TYSON FARMS INC IVALEE FEED MILL,AL,ETOWAH,34.04556,-86.1601,Food,25,-86.1601000117003,34.0455599789885
231,RIDLEY BLOCK OPERATIONS,AL,MONTGOMERY,32.35497,-86.35848,Food,25,-86.358480006458,32.3549699909271
232,KOCH FARMS OF ASHLAND TALLADEGA FEED MILL,AL,TALLADEGA,33.45405,-86.05111,Food,25,-86.0511100233924,33.45404996738
233,PILGRIM'S PRIDE RUSSELLVILLE (FALKVILLE) FEED MILL,AL,MORGAN,34.381414,-86.911849,Food,25,-86.9118489588403,34.3814139700731
234,PILGRIM'S PRIDE GUNTERSVILLE PROCESSING PLANT,AL,MARSHALL,34.345763,-86.279666,Food,25,-86.2796659556797,34.3457629971955
235,WAYNE FARMS - DECATUR FRESH PLANT,AL,MORGAN,34.60835,-87.04387,Food,25,-87.0438700442339,34.6083500044659
236,TYSON FARMS INC RIVER VALLEY INGREDIENTS - HANCEVILLE,AL,CULLMAN,33.956949,-86.809218,Food,25,-86.8092179647656,33.9569489814208
237,PECO FOODS INC - GORDO FEED MILL,AL,PICKENS,33.318549,-87.901017,Food,25,-87.9010169761867,33.3185490102147
238,MAR-JAC POULTRY AL LLC,AL,WALKER,33.817675,-87.275363,Food,25,-87.2753630183426,33.8176750121504
239,RED STAR YEAST LLC / LESAFFRE YEAST CORP,AL,HENRY,31.40119,-85.32326,Food,25,-85.3232600357342,31.401189981878
240,KOCH FOODS OF GADSDEN,AL,ETOWAH,33.973172,-85.974467,Food,25,-85.9744670209927,33.9731720013877
241,WAYNE FARMS LLC - ALBERTVILLE FRESH PLANT,AL,MARSHALL,34.262033,-86.204063,Food,25,-86.2040630227159,34.2620330075877
242,PECO FOODS INC - TUSCALOOSA PROCESSING,AL,TUSCALOOSA,33.177222,-87.561944,Food,25,-87.5619440094401,33.1772219661027
243,PILGRIM'S PRIDE ENTERPRISE (MIDLAND) FEED MILL,AL,DALE,31.32929,-85.552613,Food,25,-85.5526130431731,31.3292899716719
244,EQUITY GROUP EUFAULA DIV LLC,AL,BARBOUR,31.8046,-85.3196,Food,25,-85.3196000297721,31.8045999832883
245,PILGRIMS PRIDE RUSSELLVILLE PROCESSING PLANT,AL,FRANKLIN,34.460846,-87.671819,Food,25,-87.6718190179659,34.4608459675346
246,EQUITY GROUP EUFAULA DIV LLC - FEED MILL,AL,PIKE,31.789444,-85.820556,Food,25,-85.8205559684187,31.7894439730177
247,WAYNE FARMS LLC - DOTHAN FRESH PLANT,AL,HOUSTON,31.226,-85.36034,Food,25,-85.3603399753799,31.226000015599
248,BORDEN DAIRY,AL,HOUSTON,31.193419,-85.321015,Food,25,-85.3210149661761,31.1934189971469
249,PILGRIM'S PRIDE ENTERPRISE PROCESSING PLANT,AL,COFFEE,31.253694,-85.960494,Food,25,-85.9604939962428,31.253693984782
250,TYSON CHICKEN INC - ALBERTVILLE PROCESSING PLANT,AL,MARSHALL,34.27088,-86.19589,Food,25,-86.1958899705979,34.2708800302701
251,KEYSTONE FOODS LLC - ALABAMA DIV,AL,ETOWAH,33.96546,-86.07319,Food,25,-86.0731899842554,33.96545999695
252,BUNGE NA INC,AL,MORGAN,34.605565,-86.965566,Food,25,-86.9655659670424,34.6055650042969
253,AVIAGEN FEED PROCESSING UNIT,AL,LIMESTONE,34.830263,-86.965198,Food,25,-86.965198017102,34.830262992017
254,CONSOLIDATED CATFISH PRODUCERS,AL,GREENE,32.84085,-87.88795,Food,25,-87.8879499922324,32.8408500338606
255,WAYNE FARMS LLC - OZARK FEED MILL,AL,DALE,31.372037,-85.593368,Food,25,-85.5933679906461,31.3720369944792
256,BIRMINGHAM HIDE & TALLOW CO INC,AL,JEFFERSON,33.390665,-87.019203,Food,25,-87.0192030251842,33.3906650356468
257,KOCH FOODS OF ASHLAND LLC,AL,CLAY,33.284163,-85.819036,Food,25,-85.8190360189579,33.2841630332842
258,WAYNE FARMS LLC - GUNTERSVILLE FEED MILL,AL,MARSHALL,34.347067,-86.290112,Food,25,-86.290112014961,34.3470670302084
259,M/J FEED MILL AL LLC,AL,FRANKLIN,34.393352,-87.727467,Food,25,-87.7274670447028,34.3933520262448
260,WAYNE FARMS LLC - UNION SPRINGS FRESH PLANT,AL,BULLOCK,32.136098,-85.723427,Food,25,-85.7234269757962,32.1360979780604
261,FITCO,AL,CALHOUN,33.6191,-85.77072,Food,25,-85.77072004157,33.6191000216217
262,PILGRIM'S PRIDE RUSSELLVILLE (TUSCUMBIA) FEED MILL,AL,COLBERT,34.727724,-87.796589,Food,25,-87.7965889922177,34.7277240112678
263,TYSON FARMS INC - BLOUNTSVILLE PROCESSING PLANT,AL,BLOUNT,34.049858,-86.577483,Food,25,-86.5774829845193,34.0498579722159
264,TRU-WOOD CABINET CO LLC,AL,CLAY,33.273991,-85.856243,Furniture,25,-85.8562429803848,33.2739909828428
265,WELLBORN FOREST PRODUCTS INC,AL,TALLAPOOSA,32.9169,-85.9655,Furniture,25,-85.9655000378266,32.9169000325268
266,JIM BISHOP CABINETS INC,AL,MONTGOMERY,32.31459,-86.21936,Furniture,25,-86.2193599845316,32.3145899712206
267,LOZIER CORP,AL,JACKSON,34.66401,-86.04129,Furniture,25,-86.0412900000325,34.6640099939224
268,INTEGRITY CABINETS LLC,AL,CLAY,33.271111,-85.834167,Furniture,25,-85.834166972109,33.2711109884174
269,KENT CORP,AL,JEFFERSON,33.65163,-86.716533,Furniture,25,-86.7165330276852,33.6516300053524
270,VULCAN INDUSTRIES,AL,ST CLAIR,33.5806,-86.47598,Furniture,25,-86.4759800049469,33.5805999933157
271,LEGACY CABINETS LLC,AL,TALLADEGA,33.583075,-86.039635,Furniture,25,-86.0396350337846,33.5830749721512
272,INTEGRITY CABINETS LLC,AL,CLAY,33.321299,-85.752738,Furniture,25,-85.7527380153702,33.3212990054193
273,WELLBORN CABINET INC,AL,CLAY,33.252092,-85.816944,Furniture,25,-85.8169440223243,33.2520919738312
274,ALLWORTH LLC,AL,JEFFERSON,33.59452,-86.77132,Hazardous Waste,25,-86.7713200192222,33.5945199747223
275,TMS INTERNATIONAL LLC,AL,MOBILE,31.162667,-87.979963,Hazardous Waste,25,-87.9799629894803,31.162667018699
276,SAFETY-KLEEN SYSTEMS HUNTSVILLE (HUN),AL,MADISON,34.77181,-86.51099,Hazardous Waste,25,-86.5109899566834,34.7718099890958
277,CHEMICAL WASTE MANAGEMENT,AL,SUMTER,32.804207,-88.312353,Hazardous Waste,25,-88.3123530295022,32.8042069955819
278,TMS INTERNATIONAL LLC,AL,MOBILE,30.947479,-88.024888,Hazardous Waste,25,-88.0248880063337,30.9474790112844
279,TMS INTERNATIONAL LLC,AL,TUSCALOOSA,33.22848,-87.51159,Hazardous Waste,25,-87.5115900241671,33.2284800095315
280,DOUGLAS MANUFACTURING,AL,ST CLAIR,33.60199,-86.26697,Machinery,25,-86.2669699759377,33.6019899641234
281,API HEAT TRANSFER,AL,MONTGOMERY,32.41166,-86.23442,Machinery,25,-86.2344199707752,32.4116599847829
282,FELDMEIER/ALABAMA EQUIPMENT INC,AL,MONTGOMERY,32.303256,-86.44325,Machinery,25,-86.4432499774016,32.3032560074995
283,NAVISTAR BIG BORE DIESELS LLC,AL,MADISON,34.66287,-86.76738,Machinery,25,-86.7673800083861,34.6628699902837
284,HYCO ALABAMA LLC MONTANHYDRAULIK GROUP,AL,MARSHALL,34.32063,-86.4773,Machinery,25,-86.4772999894254,34.3206300341855
285,PRECISION HUSKY CORP,AL,ST CLAIR,33.572778,-86.521389,Machinery,25,-86.5213890340754,33.5727780218386
286,NATURAL DECORATIONS INC,AL,ESCAMBIA,31.083854,-87.108654,Machinery,25,-87.1086540272418,31.0838540274745
287,SOUTHEASTERN EXTRUSION & TOOL INC,AL,LAUDERDALE,34.87284,-87.665664,Machinery,25,-87.6656640311337,34.8728400218927
288,HEAT TRANSFER PRODUCTS GROUP LLC,AL,JACKSON,34.627735,-86.067532,Machinery,25,-86.0675320352698,34.6277349858139
289,JOY GLOBAL CONVEYORS,AL,MARION,33.92102,-87.81985,Machinery,25,-87.8198499681847,33.9210200328188
290,BRIGGS & STRATTON CORP,AL,LEE,32.54564,-85.51536,Machinery,25,-85.5153599981722,32.5456399694843
291,MID-SOUTH CENTRAL EXTRUSION DIE,AL,COLBERT,34.740397,-87.642237,Machinery,25,-87.6422369566706,34.7403970154008
292,CHORE-TIME CAGE SYSTEMS INC,AL,MORGAN,34.50227,-86.87362,Machinery,25,-86.8736199841147,34.5022700247932
293,VULCAN INC,AL,BALDWIN,30.416454,-87.67819,Miscellaneous Manufacturing,25,-87.6781899597924,30.4164539817997
294,SHOWA BEST GLOVE INC,AL,FAYETTE,33.67674,-87.830649,Miscellaneous Manufacturing,25,-87.8306489755412,33.6767400035488
295,GAMBRO RENAL PRODUCTS INC,AL,LEE,32.65606,-85.35229,Miscellaneous Manufacturing,25,-85.3522899924558,32.6560599918018
296,KNUD NIELSEN CO INC - EVERGREEN,AL,CONECUH,31.437983,-87.003176,Miscellaneous Manufacturing,25,-87.0031760025372,31.4379829900533
297,KNUD NIELSEN CO INC-WILD AVENUE,AL,CONECUH,31.44786,-86.96292,Miscellaneous Manufacturing,25,-86.962919979373,31.4478599823143
298,THE ANDERSONS INC MONTGOMERY,AL,MONTGOMERY,32.40437,-86.31483,Miscellaneous Manufacturing,25,-86.3148299684873,32.4043699651505
299,AMEREX CORP,AL,JEFFERSON,33.64912,-86.56604,Miscellaneous Manufacturing,25,-86.5660399749356,33.6491199784094
300,HENRY BRICK CO,AL,DALLAS,32.41244,-86.9943,Miscellaneous Manufacturing,25,-86.9943000187094,32.4124399698004
301,KNUD NIELSEN CO INC,AL,CONECUH,31.444895,-86.965167,Miscellaneous Manufacturing,25,-86.9651670252247,31.4448950166601
302,TENNECO POWERTRAIN,AL,LIMESTONE,34.790299,-86.952989,Miscellaneous Manufacturing,25,-86.9529890140756,34.7902990295498
303,BAYOU CONCRETE LLC - THEODORE,AL,MOBILE,30.54959,-88.11209,Nonmetallic Mineral Product,25,-88.112089986246,30.5495900309348
304,READY MIX USA LLC - TUSCUMBIA PLANT,AL,COLBERT,34.712269,-87.715847,Nonmetallic Mineral Product,25,-87.7158469771766,34.7122689765458
305,KNAUF INSULATION INC,AL,CHAMBERS,32.836519,-85.215733,Nonmetallic Mineral Product,25,-85.215733043698,32.8365189652904
306,HOLCIM (US) INC-THEODORE AL PLANT,AL,MOBILE,30.5349,-88.1121,Nonmetallic Mineral Product,25,-88.1120999575456,30.53489996958
307,READY MIX USA LLC - ENTERPRISE PLANT,AL,DALE,31.323318,-85.757249,Nonmetallic Mineral Product,25,-85.7572489954009,31.3233179995452
308,JOHNS MANVILLE,AL,RUSSELL,32.432921,-84.975789,Nonmetallic Mineral Product,25,-84.9757889888909,32.4329210169877
309,SHERMAN INDUSTRIES - RAINBOW CITY PLANT,AL,ETOWAH,33.98386,-86.04468,Nonmetallic Mineral Product,25,-86.0446799724202,33.9838599679189
310,LHOIST NA OF ALABAMA LLC-O'NEAL PLANT,AL,SHELBY,33.177082,-86.759452,Nonmetallic Mineral Product,25,-86.7594520166776,33.177081967115
311,FORTERRA PIPE & PRECAST - PELHAM PRESTRESS,AL,SHELBY,33.29705,-86.81973,Nonmetallic Mineral Product,25,-86.8197299603888,33.2970499683139
312,ACME BRICK TILE & STONE BIRMINGHAM PLANT,AL,ST CLAIR,33.577389,-86.461833,Nonmetallic Mineral Product,25,-86.4618329765265,33.5773890232798
313,MERIDIAN BRICK - PHENIX CITY PLANT 4,AL,RUSSELL,32.39748,-85.00821,Nonmetallic Mineral Product,25,-85.0082099959785,32.3974799940741
314,READY MIX USA LLC-TRINITY PLANT,AL,MORGAN,34.621593,-87.078432,Nonmetallic Mineral Product,25,-87.0784320061382,34.6215929851811
315,READY MIX USA LLC (ATHENS PLANT),AL,LIMESTONE,34.817597,-86.965343,Nonmetallic Mineral Product,25,-86.9653430051889,34.8175970006088
316,READY MIX USA LLC-NORTH BIRMINGHAM PLANT,AL,JEFFERSON,33.5704,-86.7929,Nonmetallic Mineral Product,25,-86.792899977798,33.5703999756674
317,READY MIX USA LLC-MONTGOMERY WARES PLANT,AL,MONTGOMERY,32.39718,-86.10712,Nonmetallic Mineral Product,25,-86.1071199813572,32.3971800092581
318,READY MIX USA LLC-DEMOPOLIS FACILITY,AL,MARENGO,32.51164,-87.85572,Nonmetallic Mineral Product,25,-87.8557199669741,32.5116399729313
319,BAYOU CONCRETE LLC - WEST MOBILE,AL,MOBILE,30.72212,-88.2256,Nonmetallic Mineral Product,25,-88.225600027569,30.7221200358829
320,LHOIST NA OF ALABAMA-ALABASTER PLANT,AL,SHELBY,33.244104,-86.820694,Nonmetallic Mineral Product,25,-86.8206940323517,33.2441039986282
321,NATIONAL CEMENT CO OF ALABAMA INC,AL,ST CLAIR,33.733584,-86.155217,Nonmetallic Mineral Product,25,-86.1552170393104,33.7335840023662
322,MISISSIPPI LIME CO - CALERA PLANT,AL,SHELBY,33.103834,-86.798859,Nonmetallic Mineral Product,25,-86.7988590420667,33.1038339683512
323,READY MIX USA LLC - HARVEST PLANT,AL,MADISON,34.840379,-86.70797,Nonmetallic Mineral Product,25,-86.7079700169023,34.8403790027904
324,LHOIST NA OF ALABAMA LLC-MONTEVALLO PLANT,AL,SHELBY,33.093492,-86.802318,Nonmetallic Mineral Product,25,-86.8023180050682,33.093492016328
325,GEORGIA MASONRY SUPPLY PELHAM,AL,SHELBY,33.28832,-86.81446,Nonmetallic Mineral Product,25,-86.8144599937745,33.2883199948854
326,US GYPSUM BRIDGEPORT,AL,JACKSON,34.9627,-85.72787,Nonmetallic Mineral Product,25,-85.7278700431914,34.9627000172508
327,READY MIX USA LLC - FLORENCE PLANT,AL,LAUDERDALE,34.86592,-87.66859,Nonmetallic Mineral Product,25,-87.6685900236771,34.8659199778984
328,SHERMAN INDUSTRIES LLC - BIRMINGHAM CITY PLANT,AL,JEFFERSON,33.505485,-86.815807,Nonmetallic Mineral Product,25,-86.8158070175431,33.5054849993818
329,SHERMAN INDUSTRIES - MILLER PLANT,AL,WALKER,33.637418,-87.124776,Nonmetallic Mineral Product,25,-87.1247760018144,33.6374179916699
330,READY MIX USA LLC - ALABASTER PLANT,AL,SHELBY,33.267196,-86.789824,Nonmetallic Mineral Product,25,-86.7898239666021,33.2671959633718
331,CERTAINTEED LLC,AL,FRANKLIN,34.479587,-87.734199,Nonmetallic Mineral Product,25,-87.734199019442,34.4795870300777
332,REFRACTORY SALES & SERVICE CO INC,AL,JEFFERSON,33.36781,-86.90283,Nonmetallic Mineral Product,25,-86.9028299632192,33.367809975155
333,READY MIX USA - MONTGOMERY METRO FACILITY,AL,MONTGOMERY,32.421931,-86.23541,Nonmetallic Mineral Product,25,-86.2354100040499,32.4219309789238
334,READY MIX USA LLC-LAKESHORE PLANT,AL,JEFFERSON,33.433853,-86.906205,Nonmetallic Mineral Product,25,-86.9062050235732,33.4338529889981
335,GEORGIA MASONRY SUPPLY FLORENCE,AL,LAUDERDALE,34.802124,-87.655044,Nonmetallic Mineral Product,25,-87.6550439681818,34.802123969041
336,SHERMAN INDUSTRIES - ALEXANDER CITY PLANT,AL,TALLAPOOSA,32.907532,-85.900619,Nonmetallic Mineral Product,25,-85.900619036768,32.9075319632562
337,SHERMAN INDUSTRIES - PRATTVILLE PLANT,AL,AUTAUGA,32.423892,-86.441572,Nonmetallic Mineral Product,25,-86.4415720142824,32.4238919671951
338,READY MIX USA LLC-TUSCALOOSA FACILITY,AL,TUSCALOOSA,33.20058,-87.57635,Nonmetallic Mineral Product,25,-87.5763500221569,33.2005800177373
339,READY MIX USA LLC - TROY,AL,PIKE,31.805933,-85.986959,Nonmetallic Mineral Product,25,-85.9869589933337,31.8059330050613
340,ARGOS PHENIX CITY CONCRETE PLANT,AL,RUSSELL,32.43956,-84.99224,Nonmetallic Mineral Product,25,-84.9922400163521,32.4395599915237
341,READY MIX USA LLC-IRONDALE PLANT,AL,JEFFERSON,33.578,-86.67005,Nonmetallic Mineral Product,25,-86.670049972803,33.5780000328413
342,SHERMAN INDUSTRIES - BESSEMER PLANT,AL,JEFFERSON,33.369657,-87.010273,Nonmetallic Mineral Product,25,-87.0102729627763,33.3696570323965
343,MERIDIAN BRICK - BESSEMER PLANT 6,AL,JEFFERSON,33.346844,-86.954677,Nonmetallic Mineral Product,25,-86.9546770383259,33.3468440278009
344,BPI INC-BESSEMER AL PLANT,AL,JEFFERSON,33.416907,-86.942081,Nonmetallic Mineral Product,25,-86.9420810410751,33.416906972889
345,SHERMAN INDUSTRIES - LEEDS PLANT,AL,JEFFERSON,33.5401,-86.5435,Nonmetallic Mineral Product,25,-86.5434999868157,33.5400999775992
346,CARMEUSE LIME & STONE INC,AL,SHELBY,33.2186,-86.7859,Nonmetallic Mineral Product,25,-86.7859000356096,33.2185999786123
347,READY MIX USA LLC-HUNTSVILLE PLANT,AL,MADISON,34.67152,-86.5935,Nonmetallic Mineral Product,25,-86.5935000358667,34.6715200011063
348,READY MIX USA LLC-CULLMAN PLANT,AL,CULLMAN,34.19903,-86.84783,Nonmetallic Mineral Product,25,-86.8478299811283,34.1990299682626
349,ARGOS AUBURN CONCRETE PLANT,AL,LEE,32.543137,-85.520778,Nonmetallic Mineral Product,25,-85.5207780071453,32.5431370070414
350,RENO REFRACTORIES INC,AL,JEFFERSON,33.741056,-86.809222,Nonmetallic Mineral Product,25,-86.8092220071844,33.7410559687522
351,ACME BRICK TILE & STONE MONTGOMERY PLANT,AL,MONTGOMERY,32.39468,-86.30564,Nonmetallic Mineral Product,25,-86.3056400234677,32.3946799706133
352,SHERMAN INDUSTRIES - GARDENDALE PLANT,AL,JEFFERSON,33.6266,-86.78211,Nonmetallic Mineral Product,25,-86.7821100434259,33.6265999703986
353,READY MIX USA LLC - DOTHAN PLANT,AL,HOUSTON,31.244517,-85.39818,Nonmetallic Mineral Product,25,-85.3981799795874,31.2445169928692
354,PPG INDUSTRIES INC,AL,MADISON,34.77325,-86.53025,Nonmetallic Mineral Product,25,-86.530250016038,34.7732499943126
355,LEHIGH CEMENT CO LLC,AL,JEFFERSON,33.5401,-86.5435,Nonmetallic Mineral Product,25,-86.5434999868157,33.5400999775992
356,OLDCASTLE - THEODORE BLOCK,AL,MOBILE,30.554666,-88.152266,Nonmetallic Mineral Product,25,-88.1522659695183,30.5546660041603
357,READY MIX USA LLC-OPELIKA PLANT,AL,LEE,32.62765,-85.37659,Nonmetallic Mineral Product,25,-85.3765899598804,32.6276499914242
358,READY MIX USA LLC- DAPHNE PLANT,AL,BALDWIN,30.59832,-87.86901,Nonmetallic Mineral Product,25,-87.8690100026135,30.598320011726
359,CEMEX SOUTHEAST LLC - DEMOPOLIS PLANT,AL,MARENGO,32.5127,-87.815631,Nonmetallic Mineral Product,25,-87.8156310304528,32.5126999831046
360,BAYOU CONCRETE LLC - CANAL,AL,MOBILE,30.79525,-88.07518,Nonmetallic Mineral Product,25,-88.0751800078521,30.795250007702
361,ARGOS CEMENT LLC - ROBERTA PLANT,AL,SHELBY,33.1043,-86.7985,Nonmetallic Mineral Product,25,-86.7984999854477,33.1042999920367
362,READY MIX USA LLC-DOC MCDUFFIE PLANT,AL,BALDWIN,30.3885,-87.65686,Nonmetallic Mineral Product,25,-87.6568600023601,30.3884999623708
363,SHERMAN INDUSTRIES - MONTEVALLO PLANT,AL,SHELBY,33.091893,-86.816375,Nonmetallic Mineral Product,25,-86.8163750222972,33.0918929711698
364,DAL-TILE CORP FAYETTE PLANT,AL,FAYETTE,33.695113,-87.872293,Nonmetallic Mineral Product,25,-87.8722929856509,33.6951129749782
365,MONARCH CERAMIC TILE INC,AL,LAUDERDALE,34.829358,-87.668679,Nonmetallic Mineral Product,25,-87.6686789568902,34.8293580005823
366,READY MIX USA LLC - RUSSELLVILLE PLANT,AL,FRANKLIN,34.463093,-87.713343,Nonmetallic Mineral Product,25,-87.7133430131536,34.4630929900812
367,RESCO PRODUCTS INC,AL,LAWRENCE,34.463711,-87.253155,Nonmetallic Mineral Product,25,-87.2531549577201,34.4637109884466
368,US NAVAL SUBMARINE BASE SAN DIEGO,AL,BARBOUR,31.876968,-85.156059,Other,100,-85.1560590373523,31.8769680145609
369,US DOE SAVANNAH RIVER OPS,AL,ESCAMBIA,31.074755,-87.126464,Other,25,-87.1264640260648,31.0747549741682
370,US ARMY 1ST ARMORED DIV & FORT BLISS RANGES,AL,DALE,31.337222,-85.733889,Other,100,-85.7338890250896,31.3372220371265
371,US DOE -SANDIA FIELD OFFICE,AL,MADISON,34.631111,-86.669444,Other,100,-86.6694439693123,34.6311110149086
372,CRONIMET SPECIALTY METALS USA INC,AL,PICKENS,33.174229,-88.19454,Other,50,-88.1945399681368,33.1742290066964
373,US DOE SANDIA NATIONAL LABS/CALIFORNIA,AL,MADISON,34.646944,-86.673055,Other,100,-86.6730550170914,34.6469439871384
374,US ARMY GARRISON FORT BELVOIR,AL,MONTGOMERY,32.3825,-86.356389,Other,100,-86.3563889979711,32.3825000152032
375,US CBP OROVILLE PORT OF ENTRY WA0021,AL,SUMTER,32.56486,-88.19967,Other,25,-88.1996699772298,32.5648600134494
376,US NAVY PINECASTLE BOMBING RANGE,AL,ESCAMBIA,31.0717,-87.3629,Other,50,-87.3628999800243,31.0717000137278
377,JOINT BASE LANGLEY EUSTIS-EUSTIS (JBLE-EUSTIS) RANGES,AL,CALHOUN,33.726196,-85.898752,Other,100,-85.8987519782815,33.7261960350126
378,CHEVRON RICHMOND TECHNOLOGY CENTER,AL,CALHOUN,33.659439,-85.969439,Other,100,-85.9694389706844,33.6594389918043
379,DAUBERT CROMWELL LLC,AL,CHOCTAW,32.234587,-88.016406,Paper,50,-88.0164060235895,32.2345869946768
380,ONYX SPECIALTY PAPERS INC - WILLOW MILL,AL,AUTAUGA,32.418731,-86.471209,Paper,50,-86.4712089626414,32.4187310210239
381,CARAUSTAR MILL GROUP INC AUSTELL BOXBOARD MILLS,AL,CLARKE,31.492253,-87.898805,Paper,50,-87.8988049646311,31.4922529624645
382,TWIN RIVERS PINE BLUFF LLC,AL,WILCOX,31.969744,-87.480695,Paper,50,-87.4806949852526,31.9697439854411
383,WOODLAND PULP LLC,AL,MARENGO,32.453775,-87.977104,Paper,50,-87.977104011257,32.4537749840035
384,API AMERICAS INC,AL,MONROE,31.580112,-87.490073,Paper,50,-87.4900730374927,31.5801120279287
385,RAINIER PLYWOOD CO,AL,MOBILE,30.736194,-88.048535,Paper,50,-88.0485349883783,30.7361940331202
386,ARCLIN SURFACES - EAST LONGMEADOW CO,AL,JACKSON,34.864542,-85.787834,Paper,50,-85.7878340257109,34.8645420316611
387,THE PROCTER & GAMBLE PAPER PRODUCTS CO,AL,COLBERT,34.7663,-87.890501,Paper,50,-87.8905010279762,34.7663000307568
388,INTERTAPE POLYMER GROUP BRIGHTON FACILITY,AL,CALHOUN,33.596443,-85.925985,Paper,50,-85.9259850349403,33.5964430159853
389,DULUTH PAPER MILL,AL,MOBILE,30.71381,-88.10316,Paper,50,-88.1031600136696,30.7138099750899
390,BEDFORD MATERIALS CO INC,AL,DALLAS,32.42522,-86.871582,Paper,50,-86.8715819762296,32.425219994821
391,AHLSTROM FILTRATION LLC,AL,ESCAMBIA,31.077123,-87.111402,Paper,50,-87.111401973696,31.0771230107109
392,SAPPI CLOQUET LLC,AL,TALLADEGA,33.326675,-86.35787,Paper,50,-86.3578699605485,33.326674963508
393,KNOWLTON TECHNOLOGIES LLC,AL,RUSSELL,32.177396,-85.025501,Paper,50,-85.0255010380619,32.1773959947396
394,HERBERT MALARKEY ROOFING CO,AL,TUSCALOOSA,33.248508,-87.490092,Petroleum,75,-87.4900919919452,33.2485080042688
