__OBJECTID,AI ID,AI Name,SI County,Not/Com#,SI Decription,Regulatory Desc,Site Status,Closure Option,Closure Dt,Longitude,Latitude,SI Addr Line 1,SI Addr Line 2,Superfund Site Type,Risk Score,x,y
230,,Consol San Service - Glover Farm,,,Jessamine,,,,,-84.68058333,37.84266667,,,,100,-84.6805833625822,37.8426666707835
231,,Asbury College,,,Jessamine,,,,,-84.66666667,37.87255556,,,,100,-84.6666666622006,37.872555570445
232,,Norwood Construction CDD less than 1 ac,,,Jessamine,,,,,-84.58305556,37.80083333,,,,100,-84.5830555179735,37.8008333124593
233,,Johnson County LF,,,Johnson,,,,,-82.7033,37.7743,,,,100,-82.7032999737392,37.7742999749558
234,,City of Paintsville,,,Johnson,,,,,-82.8151,37.8251,,,,100,-82.8150999820873,37.8251000236972
235,,Castle Enterprises,,,Johnson,,,,,-82.78025,37.8306,,,,100,-82.780250020303,37.8306000277758
236,,Williamsport Community Dump,,,Johnson,,,,,-82.72641667,37.80861111,,,,100,-82.7264166802715,37.8086111077149
237,,Flat Gap Community Dump,,,Johnson,,,,,-82.8887,37.9275,,,,100,-82.8887000312936,37.9274999934009
238,,S & S Sanitation,,,Johnson,,,,,-82.7544,37.7857,,,,100,-82.7544000098556,37.7857000264798
239,,Meally Dump,,,Johnson,,,,,-82.72613889,37.78844444,,,,100,-82.7261389211857,37.7884444126832
240,,Ronnie E Hall ,,,Johnson,,,,,-82.775,37.8079,,,,100,-82.774999996288,37.8079000302446
241,,City of Covington Sanitary LF,,,Kenton,,,,,-84.49877778,39.03777778,,,,100,-84.4987778238056,39.0377777733014
242,,Ludlow Development Enterprises Inc.,,,Kenton,,,,,-84.55225,39.08294167,,,,100,-84.5522500410928,39.0829416819094
243,,Goodridge Avenue Landfill,,,Kenton,,,,,-84.6111,38.99502778,,,,100,-84.6111000228284,38.9950277817306
244,,Rocky L Townsend Inert Landfill,,,Kenton,,,,,-84.516611,39.046178,,,,100,-84.5166109991629,39.0461780346755
245,,"John R. Loomis, Inc",,,Kenton,,,,,-84.50561111,38.85763889,,,,100,-84.5056111285089,38.8576388794685
246,,Shields and Sons Wrecking Co,,,Kenton,,,,,-84.5364,39.0218,,,,100,-84.5363999865568,39.0218000226019
247,,Taylor Brothers Excavating Co LF,,,Kenton,,,,,-84.531672,39.01145,,,,100,-84.5316719735534,39.0114500030151
248,,City of Ludlow Landfill,,,Kenton,,,,,-84.54997222,39.08211111,,,,100,-84.5499721830269,39.0821111194265
249,,Bavarian Trucking - Trash Debris,,,Kenton,,,,,-84.53622222,39.02922222,,,,100,-84.5362222099621,39.0292222222919
250,,Powers Landfill,,,Kenton,,,,,-84.54288889,38.91827778,,,,100,-84.5428888771801,38.918277801674
251,,Oglan Dump - General Public,,,Knott,,,,,-82.99630556,37.3583,,,,100,-82.9963055360856,37.3583000120214
252,,Possum Trot - General Public,,,Knott,,,,,-82.9448,37.36825833,,,,100,-82.9448000004499,37.3682583084841
253,,Caney Dump,,,Knott,,,,,-82.8928,37.3413,,,,100,-82.8928000320818,37.3412999912557
254,,Mouise Dump,,,Knott,,,,,-82.9142,37.4021,,,,100,-82.9141999682747,37.4020999934915
255,,Carr Creek Dump,,,Knott,,,,,-82.9656,37.2369,,,,100,-82.965600041696,37.2369000335012
256,,Maillie Dump,,,Knott,,,,,-82.92325,37.30101111,,,,100,-82.923249955773,37.3010111114657
257,,Estill Scalf Landfill,,,Knox,,,,,-83.89586111,36.89111111,,,,100,-83.8958611241179,36.8911111186792
258,,Open Dump  (Site does not qualify for HB 174),,,Knox,,,,,-83.96230556,37.94411111,,,,100,-83.962305553097,37.9441110898496
259,,Roadside Dump  (Site does not qualify for HB 174),,,Knox,,,,,-83.81180556,36.8459,,,,100,-83.8118055833198,36.8459000294668
260,,City of Barbourville,,,Knox,,,,,-83.90013889,36.90463889,,,,100,-83.9001389015009,36.9046388855044
261,,Joby L. Thomas,,,Knox,,,,,-84.0318,36.8825,,,,100,-84.0318000319602,36.8824999784007
262,,Larue County Landfill,,,Larue,,,,,-85.51022222,37.47594444,,,,100,-85.5102222635677,37.4759444605223
263,,Hodgenville Landfill,,,Larue,,,,,-85.65266667,37.586,,,,100,-85.6526666808661,37.5859999663065
264,,G. C. Singleton Landfill,,,Laurel,,,,,-84.0636,37.1783,,,,100,-84.0636000336919,37.1782999744488
265,,London City Dump,,,Laurel,,,,,-84.17180556,37.14319444,,,,100,-84.1718055232622,37.1431944060149
266,,Laurel Ridge Dump,,,Laurel,,,,,-84.09166667,37.02916667,,,,100,-84.0916666371028,37.0291667055608
267,,Louisa City landfill,,,Lawrence,,,,,-82.61333333,38.10875,,,,100,-82.6133333387085,38.1087499866453
268,,Roe Creek Landfill,,,Lawrence,,,,,-82.64330556,38.21275,,,,100,-82.6433055383316,38.2127499912326
269,,Beattyville City Dump,,,Lee,,,,,-83.7242,37.5785,,,,100,-83.7241999903503,37.5785000031392
270,,Heidelburg Dump,,,Lee,,,,,-83.7776,37.5442,,,,100,-83.7775999830887,37.5442000034022
271,,Ky River Garbage & Refuse Disp. Dist.,,,Lee,,,,,-83.6883,37.6643,,,,100,-83.6882999878304,37.6642999706386
272,,Hyden Dump,,,Leslie,,,,,-83.38069444,37.14297222,,,,100,-83.3806944664973,37.1429722081988
273,,Big Creek Community Landfill,,,Leslie,,,,,-83.50919444,37.1724,,,,100,-83.5091944254718,37.1723999654861
274,,Thousand Sticks - Asher Gap,,,Leslie,,,,,-83.4384,37.1837,,,,100,-83.4383999945609,37.1836999730471
275,,Laurel Branch Landfill,,,Leslie,,,,,-83.4821,37.04761667,,,,100,-83.4820999788614,37.0476166923505
276,,Leslie County Landfill,,,Leslie,,,,,-83.4113,37.1636,,,,100,-83.4112999783957,37.1636000230513
277,,Letcher Co Lf,,,Letcher,,,,,-82.7591,37.2025,,,,100,-82.7590999954221,37.2025000119279
278,,Randall Harris Dump,,,Letcher,,,,,-82.65852778,37.18747222,,,,100,-82.6585277603156,37.1874722065344
279,,Bizzack less than 1 acre CDD,,,Letcher,,,,,-83.20255556,37.26894444,,,,100,-83.2025555812159,37.2689444524237
280,,Dunham dump,,,Letcher,,,,,-82.652,37.1888,,,,100,-82.6519999726405,37.1888000188037
281,,Pine Mountain Dump,,,Letcher,,,,,-82.79116667,37.09186111,,,,100,-82.7911667069617,37.0918611254965
282,,Fleming dump,,,Letcher,,,,,-82.7013,37.1917,,,,100,-82.7012999645906,37.1917000273261
283,,Carbon Glow Dump,,,Letcher,,,,,-82.95488889,37.17483333,,,,100,-82.9548888895743,37.1748333482324
284,,McRoberts dump,,,Letcher,,,,,-82.64902778,37.205,,,,100,-82.6490278066914,37.2049999670094
285,,Letcher County Transfer Station,,,Letcher,,,,,-82.76066667,37.2,,,,100,-82.7606666572776,37.1999999740406
286,,E.B. Shouse LF,,,Lewis,,,,,-83.31731833,38.54883333,,,,100,-83.3173183232026,38.5488333468308
287,,James Spriggs,,,Lewis,,,,,-83.17241667,38.56780556,,,,100,-83.1724166542761,38.567805578119
288,,Jewel Mae McGlone,,,Lewis,,,,,-83.17466667,38.60461111,,,,100,-83.1746666645682,38.6046111122175
289,,June Skidmore,,,Lewis,,,,,-83.19813889,38.58836111,,,,100,-83.19813892429,38.588361117656
290,,Merrill Osborne,,,Lewis,,,,,-83.29672222,38.58894444,,,,100,-83.296722199526,38.5889444744807
291,,Stanford City Dump,,,Lincoln,,,,,-84.67619444,37.49152778,,,,100,-84.6761944635985,37.4915277820562
292,,Crab Orchard City Dump,,,Lincoln,,,,,-84.51694444,37.4817,,,,100,-84.5169444537964,37.4816999968547
293,,McKinney Dump,,,Lincoln,,,,,-84.74694444,37.44555556,,,,100,-84.7469444279029,37.4455555881789
294,,Tri-K Landfill,,,Lincoln,,,,,-84.66666667,37.475,,,,100,-84.6666666622006,37.4749999901058
295,,Livingston LF,,,Livingston,,,,,-88.3995,37.0813,,,,100,-88.3995000325191,37.0813000327499
296,,Smithland Tire,,,Livingston,,,,,-88.40161139,37.14253056,,,,100,-88.4016114327629,37.1425305317103
297,,Auburn Site,,,Logan,,,,,-86.7493,36.87663889,,,,100,-86.7492999759887,36.8766388899951
298,,Russellville Landfill,,,Logan,,,,,-86.91341667,36.8617,,,,100,-86.9134166986741,36.8616999801068
299,,Carl Anderson Landfill,,,Logan,,,,,-86.937,36.8294,,,,100,-86.936999990165,36.8294000015217
300,,Russellville Dump,,,Logan,,,,,-86.85233333,36.88286111,,,,100,-86.8523333254791,36.8828611125633
301,,Lewisburg landfill,,,Logan,,,,,-86.9669,36.9754,,,,100,-86.9668999652393,36.9754000074214
302,,Adairville Landfill,,,Logan,,,,,-86.91341667,36.66283333,,,,100,-86.9134166986741,36.6628333570739
303,,Caldwell Lace Leather,,,Logan,,,,,-86.75517,36.87508,,,,100,-86.7551700172128,36.8750799675288
304,,Southern Sanitation,,,Logan,,,,,-86.91306,36.89,,,,100,-86.9130599776748,36.8900000236163
305,,Logan Aluminum Landfill,,,Logan,,,,,-86.93194444,36.94583333,,,,100,-86.9319444514091,36.9458333375315
306,,Lyon County Site,,,Lyon,,,,,-88.06791667,37.07952778,,,,100,-88.0679166796223,37.0795277868617
307,,City of Richmond,,,Madison,,,,,-84.17875,37.77963889,,,,100,-84.1787500393976,37.779638900367
308,,Bluegrass Army Depot,,,Madison,,,,,-84.2349,37.7049,,,,100,-84.2349000447152,37.7049000158149
309,,City of Berea,,,Madison,,,,,-84.33569444,37.57441667,,,,100,-84.3356944331915,37.5744166791454
310,,W R Rowe landfill,,,Madison,,,,,-84.12658333,37.65222222,,,,100,-84.1265833437128,37.6522222012968
311,,Richmond City Dump,,,Madison,,,,,-84.28491667,37.74894444,,,,100,-84.284916712599,37.7489444565158
312,,Bluegrass Army Depot,,,Madison,,,,,-84.23490028,37.70490556,,,,100,-84.2349003142099,37.7049055594401
313,,Magoffin County Fiscal Court,,,Magoffin,,,,,-83.13241667,37.7098,,,,100,-83.1324166509679,37.7097999922853
314,,Millard Hensley High School Dump,,,Magoffin,,,,,-83.1568,37.81,,,,100,-83.1567999820508,37.8100000275888
315,,Salyer Elementary School,,,Magoffin,,,,,-83.0371,37.6777,,,,100,-83.0371000094311,37.677699990791
316,,Middle Fork Elementary School Dump,,,Magoffin,,,,,-83.12910833,37.6842,,,,100,-83.1291083354395,37.6842000006841
317,,Prater Borders School,,,Magoffin,,,,,-83.01550833,37.8106,,,,100,-83.0155083727566,37.8106000158606
318,,Stinson - Bear Branch Hill Dump,,,Magoffin,,,,,-83.0922,37.6752,,,,100,-83.0921999740131,37.6751999939453
319,,Mine Fork Hill,,,Magoffin,,,,,-83.00699167,37.79243056,,,,100,-83.0069916252109,37.7924305733251
320,,Lark Arnett Hill,,,Magoffin,,,,,-83.1267,37.706,,,,100,-83.1267000419943,37.7059999908686
321,,Royalton City Dump,,,Magoffin,,,,,-83.0163,37.6679,,,,100,-83.0162999681849,37.6679000216594
322,,Salyersville - Jockey Lot,,,Magoffin,,,,,-83.0608,37.745,,,,100,-83.0607999920774,37.7449999919042
323,,Sand Rock,,,Magoffin,,,,,-83.0541,37.7419,,,,100,-83.0540999973623,37.7419000184139
324,,Rock Quarry & River Bank,,,Magoffin,,,,,-83.0711,37.7378,,,,100,-83.0710999852936,37.7378000259378
325,,Wonnie - Licking River City Dump,,,Magoffin,,,,,-83.1508,37.7997,,,,100,-83.1508000444367,37.7996999655989
326,,Trace Fork Dump,,,Magoffin,,,,,-82.97730556,37.5705,,,,100,-82.9773055390058,37.5705000261032
327,,Sublett - Licking River City Dump,,,Magoffin,,,,,-83.0481,37.6798,,,,100,-83.0480999699166,37.6797999884508
328,,High School - Grade School Dump,,,Magoffin,,,,,-83.0767,37.7381,,,,100,-83.0766999929433,37.7381000296218
329,,John Arnett Historic Dump,,,Magoffin,,,,,-82.9496,37.5949,,,,100,-82.9495999685075,37.5949000308262
330,,Ivyton School Dump,,,Magoffin,,,,,-82.9956,37.7088,,,,100,-82.9955999992614,37.7087999958414
331,,Galdia - Licking River Dump,,,Magoffin,,,,,-82.9859,37.6268,,,,100,-82.9858999908235,37.6267999845158
332,,Mouth Mason,,,Magoffin,,,,,-83.0731,37.7238,,,,100,-83.0730999944422,37.723800017716
333,,Lakeville Road,,,Magoffin,,,,,-83.0718,37.7196,,,,100,-83.0718000423945,37.71959996811
334,,Swampton City Dump,,,Magoffin,,,,,-83.00788889,37.65513889,,,,100,-83.0078888625167,37.6551388819752
335,,Mine Fork Hill Dump,,,Magoffin,,,,,-83.0069,37.79243,,,,100,-83.0068999970519,37.7924300054202
336,,City of Campbellsville Dump,,,Marion,,,,,-85.25091667,37.42797222,,,,100,-85.2509166397789,37.4279721967959
337,,Marion County Residential Landfill & Transfer Station,,,Marion,,,,,-85.22772222,37.56180556,,,,100,-85.2277222289745,37.5618055449568
338,,Allen Chemical Dump,,,Marion,,,,,-85.28827778,37.30638889,,,,100,-85.2882777521085,37.3063888924681
339,,Marshall County Garbage & Refuse District Residential Landfill,,,Marshall,,,,,-88.33330556,36.88272222,,,,100,-88.3333056046836,36.8827222205378
340,,Kentucky Dam Village,,,Marshall,,,,,-88.29933333,37.0067,,,,100,-88.2993332969318,37.0066999856695
341,,Benton City operation,,,Marshall,,,,,-88.35978056,36.8445,,,,100,-88.3597805730741,36.8445000019138
342,,Old Calvert City Dump,,,Marshall,,,,,-88.33227778,37.02572222,,,,100,-88.3322777523355,37.0257222220257
343,,Kenlake State Park,,,Marshall,,,,,-88.1446,36.7811,,,,100,-88.1446000163782,36.7810999747688
344,,BF Goodrich Chemical LF,,,Marshall,,,,,-88.32391667,37.05047222,,,,100,-88.3239166828286,37.0504722144138
345,,Petrolite,,,Marshall,,,,,-88.34055556,37.04675,,,,100,-88.3405555480156,37.0467500056706
346,,Air Products & Chemicals Landfill,,,Marshall,,,,,-88.35305556,37.04388889,,,,100,-88.3530555153626,37.0438888942787
347,,SKW Alloys Landfill,,,Marshall,,,,,-88.34805556,37.05611111,,,,100,-88.3480555823228,37.0561111032197
348,,ISP Chemicals Residual Landfill,,,Marshall,,,,,-88.35575,37.04863889,,,,100,-88.3557500120574,37.048638879499
349,,SKW Alloys Landfill,,,Marshall,,,,,-88.34861111,37.05333333,,,,100,-88.3486111004945,37.0533333644268
350,,Checkmate Truck Bed Covers,,,Marshall,,,,,-88.335914,36.91781,,,,100,-88.3359140427741,36.9178099663989
351,,Benton Site,,,Marshall,,,,,-88.35175,36.855022,,,,100,-88.3517499937602,36.8550219740819
352,,14th and Olive Streets Site,,,Marshall,,,,,-88.35175,36.85502222,,,,100,-88.3517499937602,36.8550221897196
353,,ISP Chemicals (GAF Corp),,,Marshall,,,,,-88.36161111,37.04675,,,,100,-88.3616110701286,37.0467500056706
354,,Martin County Fiscal Ct. (Martiki Coal),,,Martin,,,,,-82.47672222,37.73972222,,,,100,-82.4767222215391,37.7397222165001
355,,Ray Fields CDD less than 1 acre,,,Martin,,,,,-82.46027778,37.82222222,,,,100,-82.4602777517795,37.8222222474313
356,,Inez City Site,,,Martin,,,,,-82.47447222,37.84169444,,,,100,-82.4744722112469,37.8416944342487
357,,City of Maysville,,,Mason,,,,,-83.78055556,38.64166667,,,,100,-83.780555530205,38.6416666493731
358,,Dravo Lime Company,,,Mason,,,,,-83.66325,38.61686111,,,,100,-83.6632500169751,38.6168611359967
359,,Maysville Site,,,Mason,,,,,-83.72619444,38.63958333,,,,100,-83.7261944299441,38.639583297621
360,,Dover Dump,,,Mason,,,,,-83.85055556,38.73055556,,,,100,-83.8505555809101,38.7305555594866
361,,East Ky Power-Spurlock Station,,,Mason,,,,,-83.83833333,38.69027778,,,,100,-83.838333372649,38.6902778000251
362,,Mason County Fiscal Court,,,Mason,,,,,-83.71972222,38.58694444,,,,100,-83.7197222479851,38.5869444143317
363,,McCracken County Landfill,,,McCracken,,,,,-88.66741667,37.09030556,,,,100,-88.6674166371269,37.0903055320334
364,,P. D. Q. landfill,,,McCracken,,,,,-88.52680556,37.02230556,,,,100,-88.5268055914919,37.022305553724
365,,Jim Boyd Landfill,,,McCracken,,,,,-88.744925,37.09058611,,,,100,-88.7449249866398,37.0905861416996
366,,Lydon Road dump,,,McCracken,,,,,-88.5936,37.00311389,,,,100,-88.5936000041056,37.0031138738755
367,,City of Paducah,,,McCracken,,,,,-88.6151,37.0993,,,,100,-88.6151000126212,37.099300002139
368,,"Johnny Griffith, Melber Dump",,,McCracken,,,,,-88.72469722,36.97,,,,100,-88.7246972620611,36.9700000095084
369,,City of Paducah - Tennessee Streeet and 14th Street Dumps,,,McCracken,,,,,-88.60628611,37.07425278,,,,100,-88.6062861023795,37.0742528007387
370,,City of Paducah - Murrell and Elizabeth Streets Dump,,,McCracken,,,,,-88.59697778,37.06762083,,,,100,-88.5969777594055,37.0676207952346
371,,Merrill LaVo LF,,,McCracken,,,,,-88.60836389,37.02499444,,,,100,-88.6083639056317,37.0249944205119
372,,Noel McElya & Elmer Lawrence,,,McCracken,,,,,-88.74643056,37.13388278,,,,100,-88.746430563056,37.1338828057578
373,,Paducah City Landfill - Lebanon Church Road,,,McCracken,,,,,-88.663,36.9851,,,,100,-88.662999980201,36.9850999795535
374,,TVA Shawnee Fossil Plant,,,McCracken,,,,,-88.77403,37.15053,,,,100,-88.7740300425191,37.1505300045791
375,,Executive Inn Dumpsite,,,McCracken,,,,,-88.601123,37.093311,,,,100,-88.601123035284,37.0933109967008
376,,Kentucky & Tennessee Railway,,,McCreary,,,,,-84.4785,36.6943,,,,100,-84.4784999732341,36.6943000073882
377,,McCreary County Fiscal Court,,,McCreary,,,,,-84.4707,36.7083,,,,100,-84.4706999914537,36.708300009883
378,,Tunnel Ridge Road - McCreary Co WDD,,,McCreary,,,,,-84.50377778,36.6911,,,,100,-84.5037777568455,36.6911000048473
379,,McCreary County Garbage Disp Dist,,,McCreary,,,,,-84.44991667,36.69694444,,,,100,-84.4499166588718,36.6969444739725
380,,Stearns City Dump,,,McCreary,,,,,-84.47216667,36.70586111,,,,100,-84.472166670818,36.7058611170421
381,,Greenwood City Dump,,,McCreary,,,,,-84.485,36.84777778,,,,100,-84.485000002967,36.8477777874055
382,,Eagle City Dump,,,McCreary,,,,,-84.38313889,36.842,,,,100,-84.3831388650908,36.8420000173317
383,,Mountain View Historic City Dump,,,McCreary,,,,,-84.64394444,36.7065,,,,100,-84.6439444059095,36.7064999970591
384,,Calhoun City Dump,,,McLean,,,,,-87.2491,37.5773,,,,100,-87.2490999625276,37.5773000328944
385,,Island City Dump,,,McLean,,,,,-87.16041667,37.4525,,,,100,-87.1604166607118,37.4524999868798
386,,Livermore City Dump,,,McLean,,,,,-87.1342,37.49894444,,,,100,-87.1341999579655,37.4989444181443
387,,Sacramento City Dump,,,McLean,,,,,-87.25813889,37.41116667,,,,100,-87.258138900748,37.4111666345153
388,,Fiscal Court McLean,,,McLean,,,,,-87.15991667,37.44327778,,,,100,-87.1599166584247,37.4432778042577
389,,McLean County Fiscal Court,,,McLean,,,,,-87.16366667,37.45891667,,,,100,-87.1636666755783,37.4589166389291
390,,Doug Brantley & Sons Landfill,,,McLean,,,,,-87.15466667,37.44591667,,,,100,-87.1546666344097,37.4459166808494
391,,City of Louisville- Otter Creek Park Landfill,,,Meade,,,,,-86.039,37.92913889,,,,100,-86.0390000147102,37.9291389238127
392,,Brandenburg Site,,,Meade,,,,,-86.20655556,37.90491667,,,,100,-86.2065555781348,37.9049166604352
393,,Olin Chemical (Arch) Landfill,,,Meade,,,,,-86.112444,38.0065,,,,100,-86.1124440265516,38.0065000313734
394,,Frenchburg City Dump-Kash Williams,,,Menifee,,,,,-83.60772222,37.92063889,,,,100,-83.6077221848232,37.9206389051896
395,,Mercer Co LF,,,Mercer,,,,,-84.8967,37.7197,,,,100,-84.8966999638041,37.7197000177387
396,,Cornishville Dump,,,Mercer,,,,,-84.99694444,37.79916667,,,,100,-84.9969444036635,37.7991666825136
397,,Harrodsburg City Dump,,,Mercer,,,,,-84.8617,37.7653,,,,100,-84.8616999833673,37.7652999744073
398,,Burgin Site,,,Mercer,,,,,-84.74638889,37.76277778,,,,100,-84.7463889097312,37.7627777923388
399,,Burgin Site,,,Mercer,,,,,-84.86013889,37.77144444,,,,100,-84.8601388910666,37.7714444327568
400,,Richard Sartin,,,Metcalfe,,,,,-85.63361111,36.98166667,,,,100,-85.6336110780702,36.9816667025286
401,,Jeanette McDermott Beneficial Reuse,,,Metcalfe,,,,,-85.70166667,36.87416667,,,,100,-85.7016666355113,36.8741666889143
402,,Edmonton City,,,Metcalfe,,,,,-85.60583333,36.96833333,,,,100,-85.6058333728546,36.9683333263667
403,,Frank Reece,,,Metcalfe,,,,,-85.52138889,36.97722222,,,,100,-85.5213888615385,36.9772221923905
404,,James Floyd Historic Dump,,,Metcalfe,,,,,-85.6438,36.9575,,,,100,-85.6438000395172,36.9575000014174
405,,Richard Sartin Historic Dump,,,Metcalfe,,,,,-85.6133,36.9936,,,,100,-85.6132999898332,36.9936000191843
406,,James Floyd Pedigo Historic Dump,,,Metcalfe,,,,,-85.55222222,37.00972222,,,,100,-85.5522221861929,37.0097222487448
407,,Francis Rowe Historic Dump,,,Metcalfe,,,,,-85.66055556,37.03611111,,,,100,-85.6605555958597,37.0361111367249
408,,C A Bell Historic Dump,,,Metcalfe,,,,,-85.6867,37.0775,,,,100,-85.6866999842256,37.0774999983607
409,,Robert Bell Historic Dump,,,Metcalfe,,,,,-85.6512,37.0927,,,,100,-85.6512000015017,37.0926999962397
410,,Artis Jones Historic Dump,,,Metcalfe,,,,,-85.5498,37.0991,,,,100,-85.5497999688608,37.0991000299476
411,,Marcum Mills Historic Dump,,,Metcalfe,,,,,-85.53,36.9058,,,,100,-85.5300000220205,36.9057999776516
412,,Bobby Ray Dump,,,Monroe,,,,,-85.66191667,36.71572222,,,,100,-85.6619166333466,36.7157222227706
413,,Mt. Sterling Landfill,,,Montgomery,,,,,-83.88327778,38.04166667,,,,100,-83.8832777931125,38.0416666756499
414,,Montgomery County Dump,,,Montgomery,,,,,-83.80460833,37.97391111,,,,100,-83.8046083710949,37.9739110890048
415,,Foothills Sanitary Landfill Inc.,,,Montgomery,,,,,-83.90391667,37.94227778,,,,100,-83.9039166765967,37.9422778144833
416,,Henry L. Profitt Sanitation,,,Montgomery,,,,,-83.90391667,37.94227778,,,,100,-83.9039166765967,37.9422778144833
417,,Gateway Service Corporation,,,Montgomery,,,,,-83.95367,37.952,,,,100,-83.9536699584392,37.9519999995263
418,,Morgan County Dump - West Liberty Site,,,Morgan,,,,,-83.23302778,37.94211111,,,,100,-83.2330277831262,37.9421111186167
419,,Cannal City Dump,,,Morgan,,,,,-83.29661111,37.7686,,,,100,-83.2966110779253,37.7686000000134
420,,Muhlenberg County Landfill,,,Muhlenberg,,,,,-87.25741667,37.2445,,,,100,-87.2574166552595,37.2444999935738
421,,Lake Malone State Park,,,Muhlenberg,,,,,-87.0423,37.0738,,,,100,-87.0422999687803,37.073799972365
422,,Powderly landfill,,,Muhlenberg,,,,,-87.13838889,37.23461111,,,,100,-87.1383888919669,37.2346111204648
423,,Central City landfill,,,Muhlenberg,,,,,-87.12130556,37.2319,,,,100,-87.1213055403773,37.2319000088921
424,,Bremen Historic City Dump,,,Muhlenberg,,,,,-87.19638889,37.3724,,,,100,-87.1963888877806,37.3724000280082
425,,Cleaton Historic City Dump,,,Muhlenberg,,,,,-87.0711,37.271,,,,100,-87.0710999567892,37.2709999930216
426,,Beech Creek Historic City Dump,,,Muhlenberg,,,,,-87.0771,37.1819,,,,100,-87.0770999842349,37.1818999925508
427,,City of Greenville,,,Muhlenberg,,,,,-87.18791667,37.23836111,,,,100,-87.1879166966731,37.2383611424326
428,,Muhlenburg County Landfill,,,Muhlenburg,,,,,-87.26166667,37.24991667,,,,100,-87.2616666747002,37.249916636529
429,,West Ken Landfill,,,Muhlenburg,,,,,-87.09966667,37.20183333,,,,100,-87.0996666523188,37.2018332955533
430,,TVA Paradise Steam Plant,,,Muhlenburg,,,,,-86.97833333,37.26083333,,,,100,-86.9783333628495,37.2608333338946
431,,City of New Haven,,,Nelson,,,,,-85.5402,37.6194,,,,100,-85.5402000327456,37.6193999782383
432,,City of Bloomfield Historic City Dump,,,Nelson,,,,,-85.34555556,37.93055556,,,,100,-85.3455555922653,37.9305555452931
433,,Bardstown Disposal Site,,,Nelson,,,,,-85.54341667,37.82671111,,,,100,-85.5434166302834,37.8267110781161
434,,City of Carlisle,,,Nicholas,,,,,-84.02916667,38.32072222,,,,100,-84.0291667105363,38.3207222445449
435,,Nicholas County Residential Landfill,,,Nicholas,,,,,-84.06194444,38.32136111,,,,100,-84.0619444386233,38.3213611204477
436,,Carlisle City Dump,,,Nicholas,,,,,-84.01777778,38.32563889,,,,100,-84.0177777795328,38.3256388715071
437,,Hartford City Dump,,,Ohio,,,,,-86.84972222,37.48366667,,,,100,-86.8497221924428,37.4836666695536
438,,Beaver Dam city dump,,,Ohio,,,,,-86.8972,37.3769,,,,100,-86.8972000416706,37.3769000175656
439,,Beaver Dam Municipal Water and Sewer,,,Ohio,,,,,-86.85833333,37.40833333,,,,100,-86.8583333529248,37.4083333021867
440,,Balefill Landfill,,,Ohio,,,,,-86.93002778,37.41666667,,,,100,-86.9300278059189,37.4166666665996
441,,Pyramid Mining,,,Ohio,,,,,-86.95833333,37.33888889,,,,100,-86.9583333611954,37.3388889070265
442,,Zielinski Corp Residential Landfill,,,Ohio,,,,,-86.83416667,37.44111111,,,,100,-86.8341666954884,37.4411110743537
443,,West KY Energy - Wilson Station,,,Ohio,,,,,-86.97855556,37.36353,,,,100,-86.9785555162192,37.3635299692265
444,,Bluegrass Containment Landfill,,,Ohio,,,,,-86.78833333,37.43375,,,,100,-86.7883333022197,37.4337499720054
445,,Joe Clark Landfill,,,Oldham,,,,,-85.41130556,38.42683333,,,,100,-85.4113055336983,38.4268333526097
446,,Pewee Valley Town Dump,,,Oldham,,,,,-85.47586111,38.31161111,,,,100,-85.4758610751294,38.3116111135701
447,,"C & W Excavating, Inc. Landfill, CDD",,,Oldham,,,,,-85.40055556,38.39333333,,,,100,-85.4005555743563,38.3933333598828
448,,Horn Lot Dump,,,Oldham,,,,,-85.38141667,38.40661111,,,,100,-85.3814166977335,38.40661108799
449,,City of LaGrange,,,Oldham,,,,,-85.38861111,38.47027778,,,,100,-85.388611125181,38.4702777774157
450,,Ernest Couch Landfill,,,Oldham,,,,,-85.42375,38.38855556,,,,100,-85.4237499851607,38.3885555324511
451,,Red Penn Landfill,,,Oldham,,,,,-85.468417,38.28667,,,,100,-85.4684170058645,38.2866700151174
452,,Horn Lot Dump,,,Oldham,,,,,-85.468417,38.406611,,,,100,-85.4684170058645,38.406611017596
453,,Owenton City Dump,,,Owen,,,,,-84.85519444,38.52163889,,,,100,-84.8551944739112,38.5216388824688
454,,Open dumping in creek (Does not qualify for HB 174),,,Owen,,,,,-84.69541667,38.46986111,,,,100,-84.6954167038797,38.4698611301152
455,,Open dumping in Long Branch Creek (Does not qualify for HB 174),,,Owen,,,,,-84.81652778,38.6996,,,,100,-84.8165277501477,38.6995999905379
456,,Open dumping in creek (Does not qualify for HB 174),,,Owen,,,,,-84.85533333,38.4172,,,,100,-84.8553333534542,38.4172000248411
457,,Bobby Chandler Sanitary landfill,,,Owen,,,,,-84.85563889,38.48397222,,,,100,-84.8556388704823,38.4839722050152
458,,A W Smither Open Dump,,,Owen,,,,,-84.74341667,38.5,,,,100,-84.7434166539506,38.5000000229261
459,,James Commock - Sparta Route - OD,,,Owen,,,,,-84.89233333,38.6592,,,,100,-84.8923333430395,38.6591999917043
460,,Reba Focaby & Leroy Sanderson OD,,,Owen,,,,,-85.01516667,38.56863889,,,,100,-85.0151666393703,38.568638861004
