__OBJECTID,4. FACILITY NAME,8. ST,7. COUNTY,12. LATITUDE,13. LONGITUDE,20. INDUSTRY SECTOR,RISK SCORE,x,y
855,COMPONENT INTERTECHNOLOGIES INC,PA,MERCER,41.387225,-80.217035,Computers and Electronic Products,50,-80.2170350076698,41.3872250236477
856,MATRIC LTD,PA,VENANGO,41.38769,-79.63742,Computers and Electronic Products,50,-79.6374199776314,41.3876899929762
857,SENSUS USA INC,PA,CLEARFIELD,41.12627,-78.75559,Computers and Electronic Products,50,-78.7555900366169,41.1262700118312
858,INTERVALA - PITTSBURGH,PA,ALLEGHENY,40.39924,-79.83477,Computers and Electronic Products,50,-79.8347699640843,40.3992399780616
859,THERMO FISHER SCIENTIFIC,PA,CENTRE,40.88668,-77.77555,Computers and Electronic Products,50,-77.7755499805354,40.8866799931404
860,TE CONNECTIVITY,PA,LEBANON,40.45854,-76.51256,Computers and Electronic Products,50,-76.5125600135664,40.4585399931262
861,COMPUNETICS INC,PA,ALLEGHENY,40.44668,-79.75823,Computers and Electronic Products,50,-79.7582299984478,40.4466799757486
862,ADVANCED MANUFACTURING TECHNOL OGIES INC,PA,WESTMORELAND,40.39976,-79.61542,Computers and Electronic Products,50,-79.6154199668287,40.3997599674747
863,PHILIPS ULTRASOUND INC,PA,MIFFLIN,40.70035,-77.59396,Computers and Electronic Products,50,-77.5939600374271,40.7003499861365
864,COMPUNETIX INC,PA,ALLEGHENY,40.41796,-79.75774,Computers and Electronic Products,50,-79.7577399674603,40.4179600074498
865,COMMUNITY LIGHT & SOUND INC (DBA COMMUNITY PROF LOUDSPKR),PA,DELAWARE,39.852169,-75.354897,Computers and Electronic Products,50,-75.3548969746713,39.8521690082836
866,FAIRCHILD SEMICONDUCTOR,PA,LUZERNE,41.14168,-75.89399,Computers and Electronic Products,50,-75.8939899903899,41.1416800299779
867,MICRO-COAX INC,PA,MONTGOMERY,40.232834,-75.551238,Computers and Electronic Products,50,-75.5512379733971,40.2328339800498
868,AMPHENOLTHERMOMETRICS INC,PA,ELK,41.4567,-78.5592,Computers and Electronic Products,50,-78.5591999898765,41.4566999802317
869,COBHAM ADVANCED ELECTRONIC SOLUTIONS INC,PA,MONTGOMERY,40.2684,-75.24171,Computers and Electronic Products,50,-75.2417099675245,40.2684000251181
870,SPECTRUM CONTROLINC,PA,CENTRE,40.77458,-77.88677,Computers and Electronic Products,50,-77.8867700365361,40.7745800139669
871,TE CONNECTIVITY-MOUNT JOY,PA,LANCASTER,40.1109,-76.46397,Computers and Electronic Products,50,-76.4639699601853,40.1109000235299
872,FCI USA LLC,PA,YORK,40.16083,-76.81686,Computers and Electronic Products,50,-76.8168600041486,40.1608299662128
873,PENNATRONICS CORP,PA,WASHINGTON,40.05459,-79.91316,Computers and Electronic Products,50,-79.9131600100486,40.0545899760569
874,L3HARRIS ELECTRON DEVICES INC,PA,LYCOMING,41.25174,-76.95961,Computers and Electronic Products,50,-76.9596100283066,41.2517400183149
875,GAI-TRONICS CORP,PA,BERKS,40.3811,-75.91982,Computers and Electronic Products,50,-75.9198199684064,40.3811000207546
876,LEONARDO DRS - LAUREL TECHNOLOGIES PTNR,PA,CAMBRIA,40.3246,-78.84028,Computers and Electronic Products,50,-78.8402799676687,40.3246000323975
877,VEEDER-ROOT CO,PA,BLAIR,40.451495,-78.432968,Computers and Electronic Products,50,-78.4329680074999,40.4514949979152
878,MOUNT CARMEL COGEN FACILITY,PA,NORTHUMBERLAND,40.809392,-76.455219,Electric Utilities,50,-76.4552190218451,40.8093920021664
879,EDDYSTONE GENERATING STATION,PA,DELAWARE,39.8588,-75.3236,Electric Utilities,50,-75.3236000294987,39.8588000302433
880,COLVER POWER PROJECT,PA,CAMBRIA,40.5504,-78.7989,Electric Utilities,50,-78.798899972421,40.5504000107268
881,CHESWICK POWER PLANT,PA,ALLEGHENY,40.53828,-79.790149,Electric Utilities,50,-79.7901490269546,40.5382800053468
882,GILBERTON POWER CO,PA,SCHUYLKILL,40.786597,-76.197278,Electric Utilities,50,-76.1972780288044,40.7865969677934
883,PANTHER CREEK POWER OPERATING LLC,PA,CARBON,40.855556,-75.877222,Electric Utilities,50,-75.8772220372965,40.8555560296543
884,EBENSBURG POWER CO,PA,CAMBRIA,40.455,-78.7472,Electric Utilities,50,-78.7472000413578,40.4550000208189
885,NORTHAMPTON GENERATING PLANT,PA,NORTHAMPTON,40.691957,-75.479887,Electric Utilities,50,-75.4798870361677,40.6919570005109
886,KEYSTONE POWER PLANT,PA,ARMSTRONG,40.6604,-79.3411,Electric Utilities,50,-79.3410999912127,40.6603999849593
887,CALPINE MID MERIT LLC YORK ENERGY CENTER,PA,YORK,39.73916,-76.30777,Electric Utilities,50,-76.3077700002674,39.7391600317756
888,SAINT NICHOLAS COGENERATION PROJECT,PA,SCHUYLKILL,40.822464,-76.17337,Electric Utilities,50,-76.1733699963383,40.8224640210223
889,WHEELABRATOR FRACKVILLE ENERGY CO INC,PA,SCHUYLKILL,40.7817,-76.1781,Electric Utilities,50,-76.1780999856353,40.7816999931941
890,MONTOUR STEAM ELECTRIC STATION,PA,MONTOUR,41.069974,-76.665133,Electric Utilities,50,-76.6651330255248,41.0699740135881
891,UGI DEVELOPMENT CO HUNLOCK CREEK ENERGY CENTER,PA,LUZERNE,41.201997,-76.070093,Electric Utilities,50,-76.0700930237428,41.2019970268323
892,BRUCE MANSFIELD POWER PLANT,PA,BEAVER,40.6344,-80.42,Electric Utilities,50,-80.4200000036376,40.634399981816
893,SCRUBGRASS GENERATING PLANT,PA,VENANGO,41.269767,-79.812764,Electric Utilities,50,-79.8127640244008,41.2697669698535
894,HOMER CITY GENERATION LP,PA,INDIANA,40.511254,-79.194364,Electric Utilities,50,-79.194363962476,40.5112539914269
895,RAUSCH CREEK GENERATION LLC,PA,SCHUYLKILL,40.6191,-76.4502,Electric Utilities,50,-76.4502000445212,40.6191000237868
896,CAMBRIA COGEN CO,PA,CAMBRIA,40.4748,-78.7021,Electric Utilities,50,-78.702100032687,40.4748000064545
897,BETHLEHEM ENERGY CENTER,PA,NORTHAMPTON,40.61902,-75.31463,Electric Utilities,50,-75.3146299920606,40.619019972189
898,SEWARD POWER PLANT,PA,INDIANA,40.405644,-79.033262,Electric Utilities,50,-79.0332619858841,40.4056440303556
899,MARTINS CREEK STEAM ELECTRIC STATION,PA,NORTHAMPTON,40.797762,-75.105416,Electric Utilities,50,-75.1054159556503,40.7977619710191
900,BRUNNER ISLAND STEAM ELECTRIC STATION,PA,YORK,40.095991,-76.696951,Electric Utilities,50,-76.6969509935622,40.0959909961034
901,CONEMAUGH GENERATING STATION,PA,INDIANA,40.3842,-79.0611,Electric Utilities,50,-79.0610999680552,40.3842000043493
902,GRAFTECH USA LLC,PA,ELK,41.4306,-78.54594,Electrical Equipment,50,-78.5459399579677,41.4305999745157
903,EXIDE TECHNOLOGIES LAMPETER,PA,LANCASTER,39.993868,-76.243157,Electrical Equipment,50,-76.243156966658,39.9938679725972
904,WEST PENN WIRE/CDT - WA,PA,WASHINGTON,40.155658,-80.29467,Electrical Equipment,50,-80.2946700196377,40.1556580324756
905,YUASA BATTERY INC,PA,BERKS,40.38261,-75.91071,Electrical Equipment,50,-75.9107099734471,40.3826099659086
906,NAC CARBON PRODUCTS INC,PA,JEFFERSON,40.9547,-78.96447,Electrical Equipment,50,-78.964469989573,40.9547000096282
907,CLEAVELAND/PRICE INC,PA,WESTMORELAND,40.36593,-79.74597,Electrical Equipment,50,-79.7459699711131,40.3659299893357
908,SGL CARBON LLC,PA,ELK,41.43269,-78.5435,Electrical Equipment,50,-78.5435000438245,41.4326900046261
909,EAST PENN MANUFACTURING CO INC,PA,BERKS,40.47166,-75.767,Electrical Equipment,50,-75.7670000095764,40.4716599819152
910,ST MARYS CARBON CO INC,PA,ELK,41.42197,-78.56706,Electrical Equipment,50,-78.567059979118,41.4219700078326
911,EUREKA ELECTRICAL PRODUCTS INC,PA,ERIE,42.21363,-79.83003,Electrical Equipment,50,-79.8300300034877,42.2136299773584
912,PENN-UNION CORP,PA,ERIE,41.877457,-80.121826,Electrical Equipment,50,-80.121825984304,41.877457031182
913,WABTEC US RAIL INC,PA,CAMERON,41.508676,-78.229831,Electrical Equipment,50,-78.2298309841551,41.5086760331796
914,LEDVANCE LLC,PA,ELK,41.445565,-78.558419,Electrical Equipment,50,-78.5584189945685,41.4455649834939
915,PRIZER-PAINTER STOVE WORKS INC - BLANDON,PA,BERKS,40.44017,-75.89653,Electrical Equipment,50,-75.8965299768557,40.4401700281457
916,MORGAN AM&T (COUDERSPORT),PA,POTTER,41.76586,-77.97338,Electrical Equipment,50,-77.9733800266762,41.7658600106561
917,EATON CORP,PA,BEAVER,40.691685,-80.319775,Electrical Equipment,50,-80.3197749673884,40.6916850263894
918,CONTACT TECHNOLOGIES INC,PA,ELK,41.45429,-78.54081,Electrical Equipment,50,-78.5408100387062,41.4542899768477
919,PENN PANEL & BOX CO,PA,DELAWARE,39.90731,-75.28277,Electrical Equipment,50,-75.2827699828679,39.9073100052683
920,PINE INSTRUMENT CO,PA,MERCER,41.1671,-80.10591,Electrical Equipment,50,-80.1059099934261,41.1671000216512
921,GENERAL CABLE INDUSTRIES,PA,LYCOMING,41.23107,-77.05523,Electrical Equipment,50,-77.0552300309148,41.2310699854642
922,SUPERIOR QUARTZ PRODUCTS INC,PA,NORTHAMPTON,40.66092,-75.29808,Electrical Equipment,50,-75.2980799702552,40.660919996182
923,NATIONAL ELECTRICAL CARBON PRODUCTS INC,PA,MONROE,41.019484,-75.195117,Electrical Equipment,50,-75.1951169588515,41.0194839707691
924,PHOENIX CONTACT MANUFACTURING,PA,DAUPHIN,40.192569,-76.730943,Electrical Equipment,50,-76.7309429744187,40.1925690107426
925,CW INDUSTRIES,PA,BUCKS,40.16578,-75.05345,Electrical Equipment,50,-75.0534500334315,40.1657799806152
926,PRYSMIAN CABLES & SYSTEMS LLC,PA,SCHUYLKILL,40.634902,-76.180443,Electrical Equipment,50,-76.1804429715593,40.63490199405
927,NORTHEAST INDUSTRIAL BATTERIES,PA,BUCKS,40.119685,-74.870372,Electrical Equipment,50,-74.8703720310551,40.1196849959558
928,NEXANS INC (DBA BERK-TEK),PA,LANCASTER,40.130556,-76.073889,Electrical Equipment,50,-76.0738890346389,40.1305560103209
929,MERSEN USA ST MARYS-PA CORP,PA,ELK,41.42525,-78.52533,Electrical Equipment,50,-78.5253300002356,41.4252499937123
930,MORGAN ADVANCED MATERIALS ST MARYS SITE,PA,ELK,41.42924,-78.55243,Electrical Equipment,50,-78.5524300164008,41.4292399909703
931,SPEER CARBON CO LLC,PA,ELK,41.43052,-78.54604,Electrical Equipment,50,-78.5460400302903,41.4305200277767
932,SPS TECHNOLOGIES LLC,PA,MONTGOMERY,40.101753,-75.138908,Fabricated Metals,25,-75.1389080240512,40.1017529715721
933,QUALITY PERFORATING INC,PA,LACKAWANNA,41.58091,-75.50224,Fabricated Metals,25,-75.5022399950455,41.5809099793142
934,CCL CONTAINER AEROSOL DIV,PA,MERCER,41.19681,-80.47798,Fabricated Metals,25,-80.4779799670206,41.1968100107673
935,BERRY METAL CO,PA,BUTLER,40.79462,-80.10306,Fabricated Metals,25,-80.1030599983557,40.7946200292837
936,AAADCG INC ROCKWOOD DIV,PA,SOMERSET,39.91349,-79.16311,Fabricated Metals,25,-79.1631099567739,39.9134899710469
937,PHOENIX FORGING CO INC,PA,LEHIGH,40.65621,-75.47865,Fabricated Metals,25,-75.47864996619,40.6562099680828
938,APEX TOOL GROUP CAMPBELL OPERATIONS,PA,YORK,39.989759,-76.636623,Fabricated Metals,25,-76.6366230136896,39.9897590215197
939,STANDARD FORGED PRODUCTS LLC PLT 1112,PA,ALLEGHENY,40.4819,-80.06501,Fabricated Metals,25,-80.0650099680347,40.4819000206031
940,CUSTOM LAMINATING CORP,PA,NORTHAMPTON,40.90932,-75.08354,Fabricated Metals,25,-75.0835400021884,40.9093199909892
941,GG GREENE ENTERPRISES INC,PA,WARREN,41.844323,-79.217624,Fabricated Metals,25,-79.2176240401277,41.8443229680043
942,ZIPPO MANUFACTURING CO,PA,MCKEAN,41.940589,-78.650717,Fabricated Metals,25,-78.6507170272561,41.940588968746
943,STEEL MANAGEMENT SYSTEMS LLC,PA,NORTHAMPTON,40.729972,-75.357956,Fabricated Metals,25,-75.3579560077083,40.7299719771841
944,FORUM ENERGY TECHNOLOGIES - CLEARFIELD,PA,CLEARFIELD,41.02831,-78.38897,Fabricated Metals,25,-78.3889699621881,41.0283100028292
945,METEM - A GE POWER BUSINESS,PA,LEHIGH,40.61848,-75.45525,Fabricated Metals,25,-75.4552500208485,40.6184799964267
946,DEFIANCE METAL PRODUCTS,PA,BEDFORD,40.021543,-78.501786,Fabricated Metals,25,-78.5017859651226,40.0215429754056
947,CMC REBAR-PA-YORK,PA,YORK,39.96552,-76.69348,Fabricated Metals,25,-76.6934799931359,39.965519971034
948,HYDRO CARBIDE TOOL CO,PA,WESTMORELAND,40.32904,-79.374318,Fabricated Metals,25,-79.3743179836204,40.3290400166951
949,WR CASE & SONS CUTLERY CO,PA,MCKEAN,41.928469,-78.645772,Fabricated Metals,25,-78.6457719812801,41.9284689846984
950,BLUESCOPE BUILDINGS NA,PA,LEBANON,40.33748,-76.49927,Fabricated Metals,25,-76.4992699779271,40.3374799890543
951,CORRY FORGE CO,PA,ERIE,41.92133,-79.6328,Fabricated Metals,25,-79.6328000319567,41.9213299705733
952,US DEPARTMENT OF THE TREASURY US MINT AT PHILADELPHIA,PA,PHILADELPHIA,39.95396,-75.14789,Fabricated Metals,25,-75.1478900090826,39.9539600277311
953,X-MARK/BELDEN,PA,WASHINGTON,40.2024,-80.26157,Fabricated Metals,25,-80.2615699760268,40.2023999665584
954,REX HEAT TREAT-LANSDALE INC,PA,MONTGOMERY,40.255542,-75.290666,Fabricated Metals,25,-75.2906659945523,40.2555419935911
955,GKN SINTER METALS - ST MARYS,PA,ELK,41.36604,-78.55721,Fabricated Metals,25,-78.5572100418592,41.366040018507
956,YOUNG GALVANIZING INC,PA,LAWRENCE,41.11778,-80.42841,Fabricated Metals,25,-80.4284100313276,41.1177800024476
957,ELLWOOD NATIONAL FORGE CO,PA,WARREN,41.841555,-79.27005,Fabricated Metals,25,-79.2700499896035,41.8415549923865
958,AMUNEAL MANUFACTURING,PA,PHILADELPHIA,40.00745,-75.08629,Fabricated Metals,25,-75.0862900147677,40.0074499844023
959,EASTON SERVICE CENTER,PA,NORTHAMPTON,40.74983,-75.23786,Fabricated Metals,25,-75.2378599678798,40.7498299955615
960,HENDRICK MANUFACTURING CO,PA,LACKAWANNA,41.57099,-75.50555,Fabricated Metals,25,-75.5055500173729,41.570989987909
961,ITT ENGINEERED VALVES LLC,PA,LANCASTER,40.0434,-76.39111,Fabricated Metals,25,-76.3911100329417,40.0433999659175
962,OMNIMAX INTERNATIONAL INC,PA,LANCASTER,40.0417,-76.4043,Fabricated Metals,25,-76.4042999962584,40.0416999898019
963,FISHER TANK CO,PA,DELAWARE,39.83061,-75.39561,Fabricated Metals,25,-75.3956099708205,39.830609985655
964,WHEMCO-STEEL CASTINGS INC,PA,ALLEGHENY,40.39911,-79.92189,Fabricated Metals,25,-79.9218900176427,40.3991099971835
965,GKN SINTER METALS LLC DUBOIS,PA,CLEARFIELD,41.11889,-78.74588,Fabricated Metals,25,-78.7458799670478,41.1188900053452
966,AMUNEAL MANUFACTURING,PA,PHILADELPHIA,40.016593,-75.081845,Fabricated Metals,25,-75.0818449710788,40.016592985572
967,THE AMES COS INC,PA,CUMBERLAND,40.2265,-76.9574,Fabricated Metals,25,-76.9573999930446,40.2265000032887
968,MAIN STEEL POLISHING CO,PA,BUTLER,40.79808,-80.12144,Fabricated Metals,25,-80.1214399782264,40.7980800264412
969,ASSOCIATED SPRING BARNES GROUP INC,PA,ERIE,41.918559,-79.63865,Fabricated Metals,25,-79.63865004075,41.9185589787126
970,MOEN OF PA,PA,SCHUYLKILL,40.53534,-76.38817,Fabricated Metals,25,-76.3881700266798,40.5353399858216
971,CORRY FORGE CO - WEST,PA,ERIE,41.922014,-79.641247,Fabricated Metals,25,-79.6412469804048,41.9220140105913
972,AFFIVAL INC,PA,ALLEGHENY,40.51996,-79.81174,Fabricated Metals,25,-79.8117400348084,40.5199599921742
973,OVERHEAD DOOR CORP-PENNSYLVANIA DIV,PA,MIFFLIN,40.57358,-77.61701,Fabricated Metals,25,-77.6170099991338,40.5735799937972
974,BRIDON - BEKAERT HANOVER PLANT,PA,LUZERNE,41.21163,-75.92443,Fabricated Metals,25,-75.9244300326129,41.2116299797036
975,GICHNER SYSTEMS GROUP INC,PA,YORK,39.90368,-76.62815,Fabricated Metals,25,-76.6281500140983,39.9036800283812
976,CHANNELLOCK INC,PA,CRAWFORD,41.6276,-80.15419,Fabricated Metals,25,-80.1541900382026,41.6276000212071
977,LOCKHEED MARTIN - ARCHBALD,PA,LACKAWANNA,41.4937,-75.56083,Fabricated Metals,25,-75.5608300043379,41.4937000181269
978,TECH MET INC,PA,ALLEGHENY,40.32062,-79.89238,Fabricated Metals,25,-79.8923800012333,40.3206200154278
979,SPECIALTY FABRICATION & POWDER COATINGLLC,PA,VENANGO,41.45762,-79.688715,Fabricated Metals,25,-79.688715037996,41.4576199671259
980,PENNENGINEERING,PA,BUCKS,40.363721,-75.138942,Fabricated Metals,25,-75.138941980369,40.3637209670013
981,GSM INDUSTRIAL,PA,LANCASTER,40.04881,-76.40063,Fabricated Metals,25,-76.4006300189967,40.048809980375
982,CIGAS MACHINE SHOP INC,PA,MONTGOMERY,40.237603,-75.634555,Fabricated Metals,25,-75.6345550092002,40.2376029834166
983,EASTERN SINTERED ALLOYS INC,PA,ELK,41.45638,-78.5442,Fabricated Metals,25,-78.5442000110938,41.4563799846585
984,DIAMOND MANUFACTURING CO,PA,LUZERNE,41.31451,-75.84052,Fabricated Metals,25,-75.8405200188909,41.3145100326214
985,GKN SINTER METALS CAMERON RD,PA,CAMERON,41.507784,-78.221925,Fabricated Metals,25,-78.2219250011711,41.5077840159232
986,EPIC METALS CORP,PA,ALLEGHENY,40.40655,-79.87697,Fabricated Metals,25,-79.8769700313549,40.406549972325
987,MOORE & MORFORD INC,PA,WESTMORELAND,40.284034,-79.545618,Fabricated Metals,25,-79.5456179946437,40.2840339944402
988,DUCTMATE INDUSTRIES,PA,ALLEGHENY,40.1965,-79.89508,Fabricated Metals,25,-79.8950799776512,40.1965000271005
989,CAMPBELL MANUFACTURING LLC,PA,BERKS,40.372901,-75.625935,Fabricated Metals,25,-75.6259349553968,40.3729010012524
990,REILLY PLATING CO INC,PA,LUZERNE,41.19214,-76.01197,Fabricated Metals,25,-76.0119699587351,41.1921399861053
991,MPP - FALLS CREEK (FKA NETSHAPE TECHNOLOGIES),PA,JEFFERSON,41.134161,-78.809622,Fabricated Metals,25,-78.8096219941576,41.134161027175
992,DAYTON PARTS LLC,PA,DAUPHIN,40.27487,-76.87816,Fabricated Metals,25,-76.8781599611585,40.2748699663621
993,HIGH STEEL STRUCTURES - WILLIAMSPORT FACILITY,PA,LYCOMING,41.23424,-77.08309,Fabricated Metals,25,-77.0830900218104,41.2342400229275
994,SKF USA INC HANOVER PLANT,PA,YORK,39.817918,-76.966608,Fabricated Metals,25,-76.9666079942014,39.8179179918985
995,APOLLO METALS LTD,PA,LEHIGH,40.62902,-75.40308,Fabricated Metals,25,-75.4030800013971,40.6290200197823
996,VORTEQ VALENCIA LLC,PA,BUTLER,40.72393,-79.93278,Fabricated Metals,25,-79.9327800243375,40.7239300246804
997,OSRAM SYLVANIA INC,PA,WARREN,41.835556,-79.131667,Fabricated Metals,25,-79.1316670353677,41.8355559959691
998,V&S LEBANON GALVANIZING LLC,PA,LEBANON,40.44679,-76.52891,Fabricated Metals,25,-76.5289099805581,40.4467899712319
999,DURA-BOND COATING INC,PA,ALLEGHENY,40.37793,-79.84579,Fabricated Metals,25,-79.8457899570007,40.3779300248847
1000,VIKING TOOL & GAGE,PA,CRAWFORD,41.617297,-80.288528,Fabricated Metals,25,-80.2885279685456,41.6172970188169
1001,AMERICAN NICKELOID CO,PA,NORTHAMPTON,40.7575,-75.6011,Fabricated Metals,25,-75.6011000412205,40.7574999873429
1002,HOEGANAES CORP,PA,ELK,41.43079,-78.73559,Fabricated Metals,25,-78.7355900349628,41.4307899739107
1003,STEEL DYNAMICS INC - TECHS DIV - GALVTECH PLANT,PA,ALLEGHENY,40.39274,-79.93293,Fabricated Metals,25,-79.93293004299,40.3927400109914
1004,EMBASSY POWDERED METALS INC,PA,CAMERON,41.50866,-78.22694,Fabricated Metals,25,-78.2269400259078,41.5086600227218
1005,SPECIALTY BAR PRODUCTS CO,PA,INDIANA,40.42474,-79.26008,Fabricated Metals,25,-79.2600800374227,40.4247399700229
1006,ATI PRECISION FINISHING LLC - ZELIENOPLE,PA,BUTLER,40.79444,-80.14861,Fabricated Metals,25,-80.1486099731523,40.7944400130967
1007,ATI PRECISION FINISHING LLC - ROCHESTER FACILITY,PA,BEAVER,40.705031,-80.291431,Fabricated Metals,25,-80.2914309642178,40.7050310187644
1008,PENFLEX CORP,PA,MONTGOMERY,40.329763,-75.620484,Fabricated Metals,25,-75.6204839782528,40.3297629794529
1009,MILTON STEEL CO,PA,NORTHUMBERLAND,41.00796,-76.85656,Fabricated Metals,25,-76.8565599701519,41.0079599800915
1010,WOODSTREAM CORP MFG,PA,LANCASTER,40.15728,-76.29663,Fabricated Metals,25,-76.296629992429,40.1572799853852
1011,ALPHA PRECISION GROUP SINTERED METALS,PA,ELK,41.45625,-78.74748,Fabricated Metals,25,-78.7474799564003,41.4562499796942
1012,AMZ MANUFACTURING CORP,PA,YORK,39.99024,-76.74746,Fabricated Metals,25,-76.7474600280532,39.9902399707636
1013,PMF INDUSTRIES INC,PA,LYCOMING,41.22696,-77.05846,Fabricated Metals,25,-77.0584600133504,41.2269600034431
1014,ALLEGHENY BRADFORD CORP,PA,MCKEAN,41.86566,-78.66848,Fabricated Metals,25,-78.6684800441897,41.8656600185965
1015,MEADVILLE FORGING CO,PA,CRAWFORD,41.80958,-80.06325,Fabricated Metals,25,-80.0632499887301,41.8095799823961
1016,PRAXAIR SURFACE TECHNOLOGIES INC,PA,LAWRENCE,41.031162,-80.366105,Fabricated Metals,25,-80.3661050391777,41.0311620077267
1017,ST MARYS PRESSED METALS INC,PA,ELK,41.42886,-78.73345,Fabricated Metals,25,-78.7334499784614,41.4288599825517
1018,ELLWOOD MILL PRODUCTS,PA,LAWRENCE,40.99318,-80.34704,Fabricated Metals,25,-80.3470400040713,40.9931800173412
1019,TRIANGLE SUSPENSION SYSTEMS INC,PA,CLEARFIELD,41.107902,-78.769506,Fabricated Metals,25,-78.7695060183462,41.1079020313523
1020,PENNSYLVANIA MACHINE WORKS INC,PA,DELAWARE,39.84375,-75.40983,Fabricated Metals,25,-75.4098300322735,39.8437500245038
1021,POWER DRIVES INC,PA,ERIE,42.08969,-80.12041,Fabricated Metals,25,-80.1204099699217,42.0896899750107
1022,JL CLARK LLC,PA,LANCASTER,40.04417,-76.2981,Fabricated Metals,25,-76.2980999955599,40.0441699925275
1023,PRECISION CUSTOM COMPONENTS LLC,PA,YORK,39.96233,-76.7435,Fabricated Metals,25,-76.7434999847862,39.9623300221105
1024,KAWNEER COMMERCIAL WINDOWS LLC,PA,BUTLER,40.707594,-80.110431,Fabricated Metals,25,-80.110431034588,40.7075940198723
1025,CORNELL COOKSON,PA,LUZERNE,41.135105,-75.898181,Fabricated Metals,25,-75.8981809905164,41.135104992201
1026,NORTH AMERICAN FORGEMASTERS,PA,LAWRENCE,40.991199,-80.352676,Fabricated Metals,25,-80.3526760341639,40.9911990338131
1027,NORMA PENNSYLVANIA,PA,INDIANA,40.484753,-79.381749,Fabricated Metals,25,-79.3817490273137,40.4847530162066
1028,LEESE & CO INC,PA,WESTMORELAND,40.326944,-79.565556,Fabricated Metals,25,-79.5655560125432,40.3269440178073
1029,LANCASTER METAL MANUFACTURING,PA,LANCASTER,40.06318,-76.31405,Fabricated Metals,25,-76.3140500325871,40.0631800210088
1030,INDUSTRIAL METAL PLATING INC,PA,BERKS,40.378372,-75.955277,Fabricated Metals,25,-75.9552770116597,40.378372029415
1031,LEHIGH HEAVY FORGE CORP,PA,NORTHAMPTON,40.6159,-75.3536,Fabricated Metals,25,-75.3535999870641,40.6158999989501
1032,EMBASSY POWERED METALS INC,PA,CAMERON,41.508964,-78.246046,Fabricated Metals,25,-78.2460460241911,41.5089640189318
1033,BONNEY FORGE CORP,PA,HUNTINGDON,40.364444,-77.864722,Fabricated Metals,25,-77.8647219658658,40.3644439688023
1034,REBCO INC,PA,ELK,41.35739,-78.64263,Fabricated Metals,25,-78.6426300337423,41.3573900131277
1035,PBM INC,PA,WESTMORELAND,40.35811,-79.67592,Fabricated Metals,25,-79.6759199740782,40.3581099958812
1036,SILGAN WHITE CAP CORP,PA,LUZERNE,40.96886,-76.01636,Fabricated Metals,25,-76.0163600255286,40.9688600311209
1037,SANDMEYER STEEL CO,PA,PHILADELPHIA,40.10972,-75.034785,Fabricated Metals,25,-75.0347850181212,40.1097199697156
1038,GOODHART SONS INC,PA,LANCASTER,40.07026,-76.20628,Fabricated Metals,25,-76.206279956435,40.0702599983715
1039,STEEL DYNAMICS INC - TECHS DIV - NEXTECH PLANT,PA,ALLEGHENY,40.402641,-79.831568,Fabricated Metals,25,-79.8315680090856,40.4026410095696
1040,KEYSTONE POWDERED METAL CO,PA,ELK,41.42134,-78.57074,Fabricated Metals,25,-78.5707400175109,41.4213399788447
1041,SPECIALTY FABRICATION & POWD ER COATING LLC,PA,VENANGO,41.4013,-79.81145,Fabricated Metals,25,-79.8114499688032,41.4013000096463
1042,HILLOCK ANODIZING INC,PA,PHILADELPHIA,40.014534,-75.056562,Fabricated Metals,25,-75.0565619772388,40.0145340302457
1043,ORBEL CORP,PA,NORTHAMPTON,40.7334,-75.25946,Fabricated Metals,25,-75.2594599588864,40.7334000130217
1044,COMBINED SYSTEMS INC,PA,MERCER,41.477699,-80.481276,Fabricated Metals,25,-80.4812759756295,41.4776990229459
1045,MARINE ACQUISITION (US) INC-DBA SEASTAR SOLUTIONS,PA,MONTGOMERY,40.21941,-75.54287,Fabricated Metals,25,-75.5428699868625,40.2194100201902
1046,METLAB,PA,MONTGOMERY,40.08112,-75.18426,Fabricated Metals,25,-75.1842600101592,40.0811200101996
1047,DBA SELECT METAL LITHO GREENVILLE,PA,MERCER,41.35144,-80.405,Fabricated Metals,25,-80.4050000248549,41.3514399808643
1048,ELCO SINTERED ALLOYS CO INC,PA,ELK,41.36194,-78.58918,Fabricated Metals,25,-78.5891800048426,41.3619400158677
1049,CUSTOM ENGINEERING CO,PA,ERIE,42.12901,-80.0222,Fabricated Metals,25,-80.0222000345178,42.1290100063842
1050,THERMAL TRANSFER CORP,PA,ALLEGHENY,40.376201,-79.844028,Fabricated Metals,25,-79.8440280014025,40.3762009853444
1051,ACCURIDE ERIE,PA,ERIE,42.13111,-80.052527,Fabricated Metals,25,-80.0525269788466,42.1311099737851
1052,AMERICAN TINNING & GALVANIZING CO,PA,ERIE,42.11872,-80.09426,Fabricated Metals,25,-80.094260012001,42.1187200193715
1053,BRANDYWINE MACHINE CO INC,PA,CHESTER,40.02464,-75.70775,Fabricated Metals,25,-75.7077500080448,40.0246399762088
1054,PUNXSUTAWNEY FINISHING WORKS,PA,JEFFERSON,40.9345,-78.98489,Fabricated Metals,25,-78.984890043454,40.9344999728726
1055,OHD THERMACORE INC,PA,LYCOMING,41.22722,-77.0774,Fabricated Metals,25,-77.0774000029693,41.2272199843165
